hilo,fase,tipoError,item,error
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-09-30, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 101): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-05-20, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 109): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-05-31, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=104, fecha=2024-05-31, transaccion='retiro', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-09-26, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 107): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-05-20, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=118, fecha=2024-05-20, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-06-20, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 110): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-09-09, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-04-25, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 115): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-08-29, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 107): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-10-30, transaccion='retiro', monto=0}","Monto no positivo en estado de cuenta (cuenta 114): 0"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-11-21, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 108): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-10-25, transaccion='deposito', monto=0}","Monto no positivo en estado de cuenta (cuenta 115): 0"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-12-03, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 107): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-11-26, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 107): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-04-20, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-02-18, transaccion='pago', monto=1000}","Tipo de transaccion anual no valido: pago"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-04-22, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-11-01, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 110): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-12-16, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 112): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-02-18, transaccion='pago', monto=2000}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-02-01, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 117): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=120, fecha=2024-12-27, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 120): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-10-20, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 114): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-09-01, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=101, fecha=2024-09-01, transaccion='compra', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-07-07, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 104): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-03-01, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 104): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-12-13, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=113, fecha=2024-12-13, transaccion='compra', monto=null}"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-11-24, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-11-15, transaccion='deposito', monto=0}","Monto no positivo en estado de cuenta (cuenta 117): 0"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-12-28, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 102): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-06-20, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 104): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-12-27, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=102, fecha=2024-12-27, transaccion='retiro', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-09-11, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 109): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-08-13, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 104): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-08-19, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 109): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-09-19, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 119): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-07-09, transaccion='retiro', monto=-1000}","Monto no positivo en estado de cuenta (cuenta 101): -1000"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-04-04, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=116, fecha=2024-04-04, transaccion='compra', monto=null}"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-05-27, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=101, fecha=2024-05-27, transaccion='deposito', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-08-22, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-07-09, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 114): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-05-02, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 113): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-02-22, transaccion='pago', monto=3000}","Tipo de transaccion anual no valido: pago"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-10-01, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 102): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-09-27, transaccion='pago', monto=3000}","Tipo de transaccion anual no valido: pago"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-11-29, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=102, fecha=2024-11-29, transaccion='compra', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-08-16, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-04-10, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-01-22, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 108): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-12-20, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-01-30, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-08-30, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 112): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-02-22, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-03-24, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-05-17, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 114): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-06-26, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-09-06, transaccion='deposito', monto=0}","Monto no positivo en estado de cuenta (cuenta 112): 0"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-02-15, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 117): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-05-12, transaccion='pago', monto=-500}","Tipo de transaccion anual no valido: pago"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-02-13, transaccion='pago', monto=3000}","Tipo de transaccion anual no valido: pago"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-03-07, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-07-01, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 107): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-01-08, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 105): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-10-12, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 116): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-12-18, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=116, fecha=2024-12-18, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-03-21, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=107, fecha=2024-03-21, transaccion='deposito', monto=null}"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-04-03, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-04-03, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 107): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-10-17, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 115): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-12-04, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 113): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-04-06, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=107, fecha=2024-04-06, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-11-17, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-10-07, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 105): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-11-17, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 115): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-03-13, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-09-06, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 116): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-04-20, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-04-12, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 118): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-04-13, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 114): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-04-12, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 118): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-03-11, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=105, fecha=2024-03-11, transaccion='retiro', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-10-16, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-01-10, transaccion='deposito', monto=-1000}","Monto no positivo en estado de cuenta (cuenta 115): -1000"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-02-14, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 105): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-02-20, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-06-22, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 115): -500"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-12-17, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-02-16, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 119): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-08-25, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 118): -100"
taskExecutor-1,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-11-17, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 114): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-12-08, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=107, fecha=2024-12-08, transaccion='compra', monto=null}"
